Time,F-5
1572.93551,-4.241848694
1574.36123,-4.266616334
1575.79085,-4.174770974
1577.19758,-4.016540164
1578.62758,-4.197073894
1580.07516,-4.108425204
1581.51443,-4.360474094
1582.94178,-4.136390534
1584.35478,-4.037147374
1585.77364,-4.464751554
1587.20462,-4.213868314
1588.60711,-4.474508884
1590.03347,-4.170506524
1591.4615,-4.553462604
1592.86945,-4.484170524
1594.29956,-4.261976684
1595.71666,-4.484721364
1597.1379,-4.257923494
1598.55776,-4.688411914
1599.96963,-4.313194754
1601.40598,-4.155961414
1602.80198,-4.338616574
1604.22797,-4.252869344
1605.65432,-4.566066464
1607.0575,-4.225848784
1608.50418,-4.458962044
1609.90029,-3.982191984
1611.33726,-4.255548494
1612.74551,-4.150281674
1614.17475,-4.379709814
1615.5981,-4.386416064
1617.01335,-4.230574114
1618.4462,-4.281140514
1619.87219,-4.201333294
1621.27405,-4.429621754
1622.70567,-4.628473934
1624.11891,-4.351321014
1625.53076,-4.147123584
1626.95939,-4.273862504
1628.3796,-4.488301174
1629.8066,-4.381080064
1631.21034,-4.542940674
1632.63994,-4.439967904
1634.06943,-4.687164724
1635.46967,-4.501922864
1636.89891,-4.553437044
1638.31313,-4.325775404
1639.72725,-4.483377384
1641.15599,-4.630698354
1642.57273,-4.554822084
1644.00359,-4.475115394
1645.42558,-4.483081954
1646.82945,-4.533866684
1648.26308,-4.705410344
1649.67716,-4.278409474
1651.10853,-4.348257764
1652.50888,-4.586108584
1653.94338,-4.472745314
1655.37311,-4.335142414
1656.78559,-4.523113984
1658.19886,-4.562150544
1659.61794,-4.600024974
1661.04868,-4.607458234
1662.45554,-4.762358064
1663.87491,-4.474386004
1665.30866,-4.496518824
1666.70413,-4.421818784
1668.1375,-4.572247514
1669.56736,-4.991963264
1670.98271,-4.663653804
1672.39482,-4.796360824
1673.80634,-4.402731064
1675.23933,-4.558085864
1676.62691,-4.490178764
1678.04365,-4.559858624
1679.42676,-4.595634564
1680.84525,-4.525912934
1682.27286,-4.697073554
1683.69797,-4.520312464
1685.10871,-4.386933714
1686.52257,-4.648335434
1687.95167,-4.625355424
1689.36017,-4.465306184
1690.74104,-4.553879054
1692.16002,-4.711647204
1693.55888,-4.602035394
1694.94687,-4.559256424
1696.3616,-4.518045374
1697.77108,-4.690818754
1699.15558,-4.616761034
1700.57043,-4.918570664
1701.9453,-4.434692934
1703.36656,-4.618065484
1704.77277,-4.329696424
1706.20288,-4.505469764
1707.62324,-4.405021394
1709.04048,-4.770500134
1710.45459,-4.332386584
1711.82683,-4.421522054
1713.25544,-4.696416034
1714.68582,-4.377778514
1716.09941,-4.767511384
1717.51353,-4.277218614
1718.93764,-5.046490474
1720.34251,-4.571339204
1721.77701,-5.016564524
1723.1981,-4.863902194
1724.61271,-4.619283914
1726.01982,-4.855163564
1727.45006,-4.473395794
1728.8808,-4.416062784
1730.29603,-4.507070024
1731.70679,-4.716471504
1733.07651,-4.622681614
1734.50689,-4.406453174
1735.92786,-4.481098724
1737.32935,-4.723507464
1738.70083,-4.799182464
1740.13457,-4.697326574
1741.54406,-4.574678174
1742.97329,-4.745179344
1744.39853,-4.726799504
1745.81302,-4.976277574
1747.22562,-5.038024114
1748.65674,-4.470278824
1750.0736,-4.801635614
1751.50646,-4.896187804
1752.90082,-4.770779444
1754.33156,-4.877681224
1755.70617,-4.743639104
1757.14042,-4.667727974
1758.53139,-4.967465874
1759.96026,-4.934338504
1761.39187,-4.949313404
1762.79597,-5.075140594
1764.22434,-4.649914994
1765.64233,-5.022112414
1767.06356,-5.222000404
1768.47568,-4.663364864
1769.89916,-4.620307804
1771.32728,-4.944218344
1772.72838,-4.830509484
1774.15376,-5.057411814
1775.54161,-4.799487744
1776.95723,-4.685842684
1778.36421,-4.842273614
1779.73783,-4.876131524
1781.15868,-4.836625614
1782.58768,-4.887644244
1784.01019,-4.783454844
1785.41789,-4.860938834
1786.84576,-4.665023514
1788.26837,-4.727768814
1789.68648,-4.758719904
1791.09972,-5.041706254
1792.52045,-4.817978174
1793.94944,-4.927383844
1795.3548,-4.908445474
1796.78279,-4.845767964
1798.20502,-4.796489134
1799.60426,-4.831533714
1801.03325,-4.811145404
1802.46548,-4.701374794
1803.88763,-4.857448844
1805.29696,-4.786906024
1806.66844,-5.079588544
1808.10143,-5.026204104
1809.52779,-5.000294734
1810.94157,-4.924657904
1812.35039,-4.890974004
1813.77363,-4.824863604
1815.18674,-4.949483554
1816.55861,-4.951569684
1817.98897,-4.865819794
1819.40196,-5.039083174
1820.82956,-5.113279064
1822.23655,-4.919899964
1823.66755,-4.943525084
1825.0859,-4.495659754
1826.49364,-4.884220824
1827.91576,-5.019089074
1829.34687,-5.232325544
1830.77023,-5.091172424
1832.17458,-4.989808444
1833.59857,-4.824482664
1835.02908,-5.194098074
1836.45792,-4.821263154
1837.85728,-4.976714454
1839.28664,-5.042209994
1840.70528,-5.120265094
1842.10988,-4.997004884
1843.49712,-5.400706994
1844.90946,-4.833909884
1846.33558,-4.978824734
1847.76407,-5.030429244
1849.15555,-4.805166274
1850.59967,-4.772723024
1852.01765,-5.111840524
1853.42701,-4.773678464
1854.80138,-4.960821764
1856.21011,-5.226777654
1857.6481,-4.907032594
1859.06547,-5.194175464
1860.4747,-5.074777384
1861.90956,-5.175276784
1863.3123,-5.181240044
1864.73792,-4.979695304
1866.1674,-5.073506444
1867.58613,-5.233649754
1868.99474,-5.112953794
1870.42773,-5.059166804
1871.84759,-5.056409294
1873.25196,-5.127214834
1874.64232,-5.089747454
1876.04605,-4.928507894
1877.48742,-4.929593764
1878.8979,-4.875663914
1880.30814,-5.159546704
1881.73389,-5.249984964
1883.14048,-5.100365504
1884.58224,-5.273418014
1885.98996,-5.074360554
1887.39909,-5.219521944
1888.83018,-4.925623514
1890.24217,-5.008835054
1891.67403,-5.147596924
1893.09089,-5.233976794
1894.50227,-5.119112444
1895.92349,-5.371455034
1897.3486,-4.890710954
1898.77796,-5.210662264
1900.18421,-5.036855194
1901.6107,-5.006577884
1903.02579,-5.118095354
1904.45641,-4.986719964
1905.86864,-5.207626874
1907.28439,-5.165128584
1908.71974,-4.852914244
1910.11661,-5.366929214
1911.54634,-5.307228484
1912.96908,-5.131728504
1914.39407,-5.095730024
1915.82332,-5.006772944
1917.22855,-5.052030924
1918.6559,-4.964818234
1920.08264,-5.245341614
1921.48077,-5.132461834
1922.91237,-5.276011374
1924.32811,-5.017538664
1925.75722,-5.030782664
1927.1667,-5.167156144
1928.58118,-5.014794154
1930.0168,-5.111151184
1931.44241,-5.235652834
1932.84789,-5.303652704
1934.28039,-5.076226754
1935.69662,-5.322842074
1937.10686,-5.157731344
1938.53122,-5.041594434
1939.95484,-5.019134564
1941.38294,-5.055395454
1942.78718,-5.362123274
1944.21142,-4.930239494
1945.64041,-5.522155604
1947.04227,-5.110195084
1948.47575,-5.445288414
1949.89673,-5.198449274
1951.31622,-5.253743354
1952.73784,-5.295400234
1954.14585,-5.074771924
1955.57681,-5.244438834
1957.00305,-5.642837044
1958.40591,-5.391085684
1959.83528,-5.729232274
1961.26601,-5.181162144
1962.68462,-5.418753224
1964.0916,-5.231030984
1965.51897,-5.210701604
1966.93758,-5.381893434
1968.36783,-5.181254674
1969.77418,-5.223097914
1971.18879,-5.883167734
1972.61915,-5.347471454
1974.02175,-5.263790914
1975.45462,-5.605914104
1976.85851,-5.257841434
1978.27122,-5.250521264
1979.70609,-5.254237684
1981.10356,-5.137405384
1982.49594,-5.374753234
1983.90267,-5.526636164
1985.31116,-5.472677564
1986.69327,-5.387770764
1988.10751,-5.387422804
1989.55162,-5.312036524
1990.94437,-5.399301504
1992.31897,-5.546115054
1993.74008,-5.695567924
1995.17181,-5.547656444
1996.57393,-5.678083894
1998.00679,-5.292946824
1999.42406,-5.178518784
2000.82938,-5.459847094
2002.21625,-5.386649374
2003.62786,-5.329891344
2005.05674,-5.273679984
2006.48508,-5.224184464
2007.88657,-5.426020944
2009.26381,-5.373938334
2010.68679,-5.033183974
2012.08966,-5.455277624
2013.46902,-5.355608224
2014.89513,-5.258656894
2016.30499,-5.289121374
2017.72735,-5.429902974
2019.14072,-5.422414844
2020.57309,-5.286505614
2021.99732,-5.501682234
2023.39868,-5.500763934
2024.77831,-5.622783324
2026.20977,-5.429273344
2027.61643,-5.505051174
2028.98788,-5.482667814
2030.41562,-5.507262614
2031.83972,-5.277978824
2033.26121,-5.500605684
2034.67609,-5.209586304
2036.09593,-5.611355814
2037.51967,-5.561618554
2038.93753,-5.533917974
2040.35077,-5.344539964
2041.78075,-5.360331234
2043.17724,-5.475816704
2044.55173,-5.498352874
2045.98409,-5.537308644
2047.41446,-5.310527284
2048.81544,-5.504281884
2050.24767,-5.833384524
2051.65892,-5.601920744
2053.08404,-5.537740634
2054.51676,-5.704384714
2055.92002,-5.513147564
2057.33873,-5.515451454
2058.76362,-5.370995394
2060.17471,-5.418463024
2061.60907,-5.744969134
2063.02531,-5.802310674
2064.45892,-5.201277774
2065.85303,-5.585859644
2067.28316,-5.678663424
2068.70387,-5.782707324
2070.13111,-5.541474934
2071.53874,-5.833038544
2072.95536,-5.599343564
2074.38482,-5.556166454
2075.79431,-5.436990494
2077.22305,-5.882797574
2078.64303,-5.629265704
2080.04452,-5.949526604
2081.47288,-5.578457644
2082.89651,-5.613764164
2084.32673,-5.636881594
2085.7431,-5.640278054
2087.16658,-5.781156254
2088.57759,-5.652970364
2090.01531,-5.494250194
2091.41467,-5.308894704
2092.83553,-5.637191214
2094.21264,-5.660417004
2095.63475,-5.610033434
2097.07036,-5.836730964
2098.46523,-5.794269454
2099.8958,-5.712087464
2101.31295,-5.989443894
2102.74594,-5.750918884
2104.1548,-5.900569314
2105.56816,-5.737565174
2106.98015,-5.651415434
2108.35578,-5.611220114
2109.77925,-5.866800514
2111.20636,-5.898927394
2112.63397,-5.481492874
2114.02635,-5.644502174
2115.46057,-5.705929414
2116.89356,-5.556706124
2118.29692,-5.633071484
2119.72428,-6.144794254
2121.14789,-5.961284574
2122.56212,-5.670499114
2123.98961,-5.752380424
2125.39885,-5.875052284
2126.82684,-5.952957734
2128.2462,-5.818746894
2129.65356,-5.634766744
2131.08732,-5.432891854
2132.48953,-5.653489474
2133.92128,-5.593046854
2135.33889,-5.586830414
2136.75674,-5.868510064
2138.18113,-5.745406184
2139.59321,-6.097134244
2141.01883,-5.724343014
2142.44519,-5.881117884
2143.84731,-5.841956204
2145.28354,-6.241685054
2146.69616,-5.857959594
2148.13027,-5.717920424
2149.54912,-5.737788494
2150.95786,-5.831774924
2152.3911,-5.783027674
2153.81534,-5.848344504
2155.21833,-5.927939214
2156.63506,-6.012215904
2158.0668,-5.978491034
2159.47481,-5.919573364
2160.89927,-5.829564644
2162.33101,-6.007533764
2163.73978,-5.820820184
2165.16985,-5.898007814
2166.57873,-5.691448194
2168.00833,-6.077629334
2169.42606,-5.801806944
2170.84981,-5.811806564
2172.26067,-5.845748344
2173.6873,-5.923919764
2175.11077,-5.951375274
2176.51662,-5.660374934
2177.93599,-6.068723064
2179.36259,-5.851996684
2180.81457,-6.101823824
2182.3037,-5.456208994
2183.72706,-5.752423174
2185.15119,-6.190911404
2186.55553,-5.955679274
2187.98327,-5.662593704
2189.41475,-5.726579114
2190.82961,-6.041851584
2192.2591,-5.892036324
2193.65684,-5.666786954
2195.08859,-6.033142344
2196.49481,-5.824469504
2197.92318,-5.813125604
2199.35166,-5.991835624
2200.74877,-6.333876184
2202.18901,-5.921844064
2203.6008,-6.051865144
2205.02473,-5.941958264
2206.45324,-5.931797124
2207.85184,-5.816353174
2209.27956,-6.209916204
2210.71368,-6.191679924
2212.13667,-5.678909554
2213.54178,-6.040002204
2214.95979,-5.934207374
2216.38862,-5.975866034
2217.81886,-6.030571984
2219.2191,-6.161412584
2220.63098,-5.687466164
2222.06683,-6.148152704
2223.48987,-5.969714494
2224.90429,-6.042171474
2226.32829,-5.659905724
2227.7344,-6.038462074
2229.16888,-6.055830104
2230.57774,-6.020135654
2232.01073,-6.034425294
2233.41384,-5.791647504
2234.84008,-5.956699744
2236.26169,-5.858673464
2237.68055,-6.154437574
2239.11441,-6.089501864
2240.51765,-6.104412494
2241.94465,-5.934548334
2243.35388,-6.118382584
2244.79313,-6.147838084
2246.21148,-6.198146444
2247.63046,-5.978102354
2249.05795,-5.858513824
2250.45644,-6.116180394
2251.88381,-6.027786194
2253.31215,-5.723613134
2254.73602,-6.056159364
2256.1425,-6.006651584
2257.56137,-5.867234154
2258.99123,-6.257312514
2260.39698,-6.216071534
2261.82395,-6.086972794
2263.25247,-6.031591454
2264.67067,-6.050787514
2266.09266,-6.276202544
2267.50352,-6.039156384
2268.92538,-6.112625484
2270.33562,-6.039421484
2271.76299,-5.899694914
2273.18361,-6.353210164
2274.61946,-6.277863454
2276.01907,-6.064906484
2277.41456,-5.831716414
2278.79429,-6.241162764
2280.21554,-6.060831534
2281.65027,-6.282115614
2283.05263,-6.327675544
2284.4816,-6.179978454
2285.89611,-5.907322734
2287.30662,-6.330019364
2288.68421,-6.268396004
2290.11507,-6.090227674
2291.53305,-6.207080614
2292.95266,-6.234840984
2294.36465,-6.229383994
2295.79576,-6.357151294
2297.21163,-6.312184474
2298.61498,-6.227559654
2300.04209,-6.171300534
2301.47109,-6.510363344
2302.8782,-6.518591554
2304.30431,-6.130477234
2305.73317,-6.173039344
2307.14578,-6.251180594
2308.58026,-6.319458684
2309.98288,-6.089499954
2311.41174,-6.316868104
2312.83262,-6.290763834
2314.23847,-6.213237504
2315.62133,-6.315991034
2317.0387,-6.205256424
2318.46317,-6.292254564
2319.87216,-6.227626264
2321.30202,-6.311108344
2322.72964,-6.547857344
2324.14678,-6.251123844
2325.55236,-6.647282154
2326.97448,-6.398498894
2328.41033,-6.088177024
2329.81582,-6.387507664
2331.23006,-6.356573644
2332.6607,-6.263300744
2334.07628,-6.494968504
2335.50814,-6.331722224
2336.91976,-6.553406304
2338.33349,-6.542551324
2339.76823,-6.078850624
2341.16443,-6.300842784
2342.54746,-6.071167084
2343.96632,-6.480345284
2345.3763,-6.277657634
2346.75691,-6.309198564
2348.17677,-6.350012374
2349.60678,-6.581976974
2351.02206,-6.596906904
2352.43074,-6.430564654
2353.85321,-6.181688864
2355.26184,-6.464734584
2356.69519,-6.321657824
2358.11119,-6.341295154
2359.54306,-6.343921944
2360.95417,-6.397031554
2362.3689,-6.403783874
2363.80513,-6.307225334
2365.2205,-6.379918814
2366.62723,-6.083335134
2367.99809,-6.162522224
2369.38295,-6.291839934
2370.7997,-6.115619994
2372.2053,-6.475119734
2373.58269,-6.179663884
2375.01289,-6.203029774
2376.43601,-6.690639634
2377.86362,-6.392031674
2379.25911,-6.394466094
2380.69122,-6.493218384
2382.0964,-6.541613814
2383.52132,-6.334318314
2384.95343,-6.379036254
2386.35792,-6.494210274
2387.79503,-6.436419854
2389.20302,-6.613876264
2390.62601,-6.545201734
2392.05674,-6.477572864
2393.45698,-6.254307734
2394.89283,-6.240788994
2396.31295,-6.613840574
2397.73622,-6.258135004
2399.14079,-6.311869384
2400.51293,-6.744671314
2401.93404,-6.496227624
2403.36764,-6.355997034
2404.77075,-6.670421044
2406.20024,-6.209480504
2407.6161,-6.333143534
2409.02533,-6.531319144
2410.40564,-6.297954744
2411.8173,-6.684929384
2413.24667,-6.469047574
2414.67755,-6.438456204
2416.07952,-6.421647794
2417.50651,-6.384667004
2418.93062,-6.742618134
2420.3326,-6.059872214
2421.76346,-6.486653254
2423.18332,-6.498843214
2424.61032,-6.791654914
2426.02106,-6.720919484
2427.44354,-6.395684484
2428.87264,-6.425982454
2430.295,-6.672607074
2431.70115,-6.404144964
2433.1271,-6.362072514
2434.55285,-6.638162844
2435.9577,-6.975276124
2437.38895,-6.743577864
2438.81354,-6.552240634
2440.23341,-6.334305344
2441.6584,-6.499965064
2443.06076,-6.563436584
2444.4855,-6.442421134
2445.90536,-6.225071104
2447.31873,-6.441274654
2448.74859,-6.554474004
2450.16234,-6.655494004
2451.59693,-6.480533124
2453.00705,-6.439735314
2454.42191,-6.740195014
2455.84664,-6.671311334
2457.25365,-6.884679684
2458.68662,-6.594066724
2460.11099,-6.410973604
2461.54071,-6.589866854
2462.93845,-6.614719364
2464.36619,-6.493097094
2465.79782,-6.866467414
2467.22141,-6.653680884
2468.62443,-6.795947254
2470.03965,-6.487854514
2471.47763,-6.671615614
2472.87823,-6.680920794
2474.30563,-6.433560474
2475.74841,-6.704568904
2477.21508,-6.565509954
2478.60968,-6.587769124
2480.03092,-7.041300084
2481.46628,-6.663251924
2482.86689,-6.665984464
2484.29163,-6.492412394
2485.71337,-6.210971034
2487.13173,-6.553116064
2488.57171,-6.654875414
2489.97283,-6.430198574
2491.40083,-6.378997054
2492.8243,-6.880249114
2494.25155,-6.628495354
2495.68014,-6.835712694
2497.08164,-6.755616334
2498.50777,-6.800041294
2499.93023,-6.488791564
2501.34097,-6.495467854
2502.77126,-6.706492034
2504.16333,-6.773780384
2505.59819,-6.634354384
2507.00979,-6.796441594
2508.45115,-6.738043524
2509.85452,-6.443889784
2511.28388,-6.646794024
2512.70924,-6.635410034
2514.12148,-6.758221634
2515.53359,-6.786362064
2516.96445,-6.551525834
2518.37969,-6.809764234
2519.81096,-6.690909084
2521.20941,-6.564132584
2522.64101,-6.913760204
2524.07251,-6.896241504
2525.48349,-6.572528264
2526.89424,-7.006922574
2528.32047,-6.804882424
2529.72858,-6.817078364
2531.17507,-7.109748074
2532.57805,-6.704378924
2534.00366,-6.808422184
2535.42015,-6.820572144
2536.82903,-6.661211904
2538.26538,-6.971734724
2539.67961,-6.559657584
2541.11372,-6.688673664
2542.51072,-6.688850854
2543.93945,-6.732153904
2545.3697,-6.829315854
2546.78292,-6.576110434
2548.18316,-6.827166884
2549.6144,-6.754717024
2551.02251,-6.736676414
2552.46049,-6.750475544
2553.8731,-6.650314314
2555.30372,-6.578922834
2556.71648,-6.644099624
2558.15258,-6.941660864
2559.55992,-7.064783304
2560.9817,-7.055139154
2562.4119,-6.870147044
2563.83189,-6.941306194
2565.242,-6.824319794
2566.67161,-7.011063584
2568.06798,-6.943380184
2569.50509,-6.515662934
2570.91769,-7.094791444
2572.34181,-6.796123194
2573.75692,-6.999777954
2575.17066,-6.544328684
2576.60527,-6.656645914
2577.99176,-6.812524364
2579.41561,-6.920594594
2580.84375,-6.900622704
2582.26434,-6.772320004
2583.69446,-6.953693954
2585.10069,-6.577756654
2586.52056,-6.692335704
2587.95205,-6.895535894
2589.37077,-6.775583564
2590.78264,-6.488686944
2592.2015,-6.746574954
2593.63374,-6.930177974
2595.0551,-6.948681984
2596.45523,-6.837395354
2597.88545,-7.111637164
2599.31358,-6.830046914
2600.71617,-7.219856754
